transaction_id,parcel_id,sale_date,sale_price,price_per_acre,sale_type
T00000430,P0001879,2022-02-15,327402.55,6156.72,arms_length
T00000431,P0001879,2024-02-15,455311.08,8562.0,arms_length
T00000432,P0002552,2019-12-15,491647.93,6137.19,arms_length
T00000433,P0002552,2022-05-15,734682.78,9170.97,arms_length
T00000434,P0002552,2025-04-15,529076.62,6604.41,arms_length
T00000435,P0001337,2021-02-15,986494.03,6634.33,arms_length
T00000436,P0001337,2022-01-15,1060251.12,7130.36,arms_length
T00000437,P0000153,2020-12-15,1027452.93,7891.76,arms_length
T00000438,P0000153,2021-11-15,983085.56,7550.98,arms_length
T00000439,P0002953,2020-08-15,3127610.88,7006.03,arms_length
T00000440,P0002953,2025-12-15,3237291.27,7251.73,arms_length
T00000441,P0002041,2021-05-15,407362.5,5462.91,arms_length
T00000442,P0000943,2024-05-15,843674.73,6611.63,arms_length
T00000443,P0000943,2025-10-15,1192390.79,9344.41,arms_length
T00000444,P0001934,2020-02-15,618036.79,6332.38,arms_length
T00000445,P0001934,2025-01-15,899531.09,9216.56,arms_length
T00000446,P0001234,2021-05-15,229834.61,5535.8,arms_length
T00000447,P0001234,2022-08-15,332066.93,7998.17,arms_length
T00000448,P0000766,2021-06-15,416161.94,7624.52,arms_length
T00000449,P0000766,2022-06-15,467850.43,8571.5,arms_length
T00000450,P0000766,2023-07-15,491193.06,8999.16,arms_length
T00000451,P0003068,2019-11-15,1026886.49,6828.13,arms_length
T00000452,P0003068,2024-09-15,1605916.48,10678.31,arms_length
T00000453,P0003068,2025-06-15,989819.76,6581.66,arms_length
T00000454,P0000001,2021-09-15,5115825.04,6452.69,arms_length
T00000455,P0000001,2025-01-15,5812186.07,7331.02,arms_length
T00000456,P0002339,2020-05-15,518001.47,8007.46,arms_length
T00000457,P0002339,2024-03-15,481256.63,7439.44,arms_length
T00000458,P0002339,2025-11-15,566726.98,8760.68,arms_length
T00000459,P0002479,2022-01-15,2445837.17,7894.33,arms_length
T00000460,P0001946,2024-08-15,816672.58,8617.23,arms_length
T00000461,P0000795,2022-11-15,816517.79,7314.64,arms_length
T00000462,P0001428,2019-06-15,165841.45,5335.75,arms_length
T00000463,P0001428,2024-11-15,306484.8,9860.79,arms_length
T00000464,P0001475,2021-03-15,1165725.86,5809.18,arms_length
T00000465,P0001475,2022-07-15,1093293.77,5448.23,arms_length
T00000466,P0001475,2023-01-15,1493591.07,7443.04,arms_length
T00000467,P0002657,2024-10-15,833661.65,8112.66,arms_length
T00000468,P0000790,2021-10-15,1510875.05,5862.29,arms_length
T00000469,P0000790,2025-08-15,1905590.79,7393.81,arms_length
T00000470,P0000502,2024-09-15,792468.59,6335.9,arms_length
T00000471,P0002223,2024-03-15,804709.89,9615.78,arms_length
T00000472,P0002223,2025-06-15,953569.18,11394.55,arms_length
T00000473,P0001238,2023-07-15,1167739.93,6798.72,arms_length
T00000474,P0000945,2020-06-15,383750.3,6870.86,arms_length
T00000475,P0000945,2021-08-15,343558.09,6151.24,arms_length
T00000476,P0000945,2023-07-15,554150.2,9921.78,arms_length
T00000477,P0002621,2019-06-15,625967.25,7020.96,arms_length
T00000478,P0002621,2022-01-15,653555.79,7330.4,arms_length
T00000479,P0000212,2025-12-15,749205.38,6723.9,arms_length
T00000480,P0000033,2019-05-15,1223037.86,6328.56,arms_length
T00000481,P0000880,2019-12-15,2689154.02,6926.24,arms_length
T00000482,P0000880,2020-10-15,2292871.08,5905.56,arms_length
T00000483,P0000880,2022-05-15,2680286.84,6903.4,arms_length
T00000484,P0002589,2022-01-15,1233828.72,7150.06,arms_length
T00000485,P0002589,2023-05-15,1470965.6,8524.27,arms_length
T00000486,P0000015,2022-06-15,1303489.4,8583.8,arms_length
T00000487,P0000094,2020-11-15,450371.5,5232.24,arms_length
T00000488,P0002282,2019-06-15,738763.65,5596.16,arms_length
T00000489,P0002518,2020-07-15,1684443.2,6882.64,arms_length
T00000490,P0002518,2023-05-15,2070544.5,8460.26,arms_length
T00000491,P0000150,2022-10-15,378968.95,7753.57,arms_length
T00000492,P0000150,2023-11-15,334616.58,6846.14,arms_length
T00000493,P0000310,2025-09-15,1542849.99,7983.19,arms_length
T00000494,P0000786,2019-05-15,1198302.35,9170.4,arms_length
T00000495,P0000786,2020-11-15,834588.92,6386.96,arms_length
T00000496,P0000786,2024-03-15,965249.25,7386.88,arms_length
T00000497,P0002026,2020-08-15,298918.43,5991.11,arms_length
T00000498,P0002026,2023-04-15,354207.4,7099.24,arms_length
T00000499,P0002024,2024-02-15,570952.97,7442.68,arms_length
T00000500,P0001671,2021-06-15,495419.47,7019.29,arms_length
T00000501,P0001671,2022-11-15,632707.85,8964.44,arms_length
T00000502,P0001979,2021-05-15,168092.03,8304.07,arms_length
T00000503,P0001979,2022-03-15,132485.09,6545.02,arms_length
T00000504,P0001979,2024-07-15,141825.03,7006.43,arms_length
T00000505,P0000692,2022-01-15,719735.92,6606.63,arms_length
T00000506,P0000692,2024-05-15,1045200.42,9594.15,arms_length
T00000507,P0000692,2025-11-15,742909.27,6819.34,arms_length
T00000508,P0000424,2019-10-15,1201705.45,6633.37,arms_length
T00000509,P0000424,2021-10-15,1129583.04,6235.25,arms_length
T00000510,P0001400,2021-04-15,843465.37,8907.01,arms_length
T00000511,P0001400,2024-04-15,822617.91,8686.86,arms_length
T00000512,P0001400,2025-06-15,1182420.26,12486.37,arms_length
T00000513,P0001745,2022-04-15,332255.24,8287.82,arms_length
T00000514,P0001745,2024-08-15,254177.84,6340.25,arms_length
T00000515,P0001745,2025-07-15,427718.18,10669.06,arms_length
T00000516,P0002908,2021-06-15,264210.85,5343.65,arms_length
T00000517,P0002908,2022-03-15,317360.55,6418.6,arms_length
T00000518,P0002908,2025-07-15,350642.63,7091.73,arms_length
T00000519,P0001567,2020-08-15,1743892.26,7388.48,arms_length
T00000520,P0001567,2023-04-15,1584700.86,6714.02,arms_length
T00000521,P0000681,2021-11-15,4892585.43,6010.17,arms_length
T00000522,P0001352,2019-05-15,506760.99,6234.39,arms_length
T00000523,P0001352,2023-06-15,566133.91,6964.83,arms_length
T00000524,P0001352,2024-10-15,596095.59,7333.43,arms_length
T00000525,P0002303,2020-05-15,1253019.26,7542.6,arms_length
T00000526,P0002303,2022-02-15,1012867.66,6096.99,arms_length
T00000527,P0002303,2025-12-15,1623103.59,9770.33,arms_length
T00000528,P0000555,2021-02-15,655588.67,7035.77,arms_length
T00000529,P0000555,2023-09-15,554177.34,5947.42,arms_length
T00000530,P0000555,2025-03-15,1046452.28,11230.51,arms_length
T00000531,P0003016,2024-07-15,426339.78,10692.2,arms_length
T00000532,P0003016,2025-02-15,352561.33,8841.91,arms_length
T00000533,P0002915,2024-01-15,552066.34,7617.8,arms_length
T00000534,P0002640,2019-01-15,1321429.3,6839.84,arms_length
T00000535,P0000189,2019-07-15,1644391.93,6748.51,arms_length
T00000536,P0000189,2022-05-15,1693821.82,6951.37,arms_length
T00000537,P0000189,2024-06-15,1612469.92,6617.51,arms_length
T00000538,P0001160,2024-01-15,2413301.55,9648.62,arms_length
T00000539,P0001405,2021-10-15,1073810.56,7309.49,arms_length
T00000540,P0001405,2024-05-15,945595.89,6436.72,arms_length
T00000541,P0002701,2024-09-15,464470.43,8399.12,arms_length
T00000542,P0002701,2025-11-15,469536.9,8490.74,arms_length
T00000543,P0001861,2019-04-15,359964.86,5407.29,arms_length
T00000544,P0001861,2022-11-15,552904.4,8305.57,arms_length
T00000545,P0001861,2023-04-15,566601.72,8511.32,arms_length
T00000546,P0000412,2021-06-15,294824.24,7938.63,arms_length
T00000547,P0001222,2025-06-15,3353360.04,10147.94,arms_length
T00000548,P0001023,2021-10-15,163947.69,5737.66,arms_length
T00000549,P0001023,2025-01-15,290899.17,10180.57,arms_length
T00000550,P0001427,2021-02-15,1078734.84,6978.07,arms_length
T00000551,P0001427,2024-12-15,1235295.15,7990.82,arms_length
T00000552,P0001427,2025-02-15,1934085.49,12511.12,arms_length
T00000553,P0001279,2019-12-15,561304.28,5883.03,arms_length
T00000554,P0001279,2023-07-15,687780.19,7208.63,arms_length
T00000555,P0001279,2024-06-15,888093.9,9308.11,arms_length
T00000556,P0000247,2020-05-15,561519.01,6634.9,arms_length
T00000557,P0000247,2025-02-15,579145.89,6843.18,arms_length
T00000558,P0000686,2022-01-15,534549.51,5419.73,arms_length
T00000559,P0001576,2020-11-15,484193.12,6957.77,arms_length
T00000560,P0001576,2023-05-15,498216.3,7159.28,arms_length
T00000561,P0001576,2024-06-15,626996.02,9009.83,arms_length
T00000562,P0003099,2022-10-15,775170.72,6604.15,arms_length
T00000563,P0000811,2024-09-15,1172263.19,6796.34,arms_length
T00000564,P0000558,2025-11-15,618820.11,6630.14,arms_length
T00000565,P0002767,2023-12-15,1032204.65,8915.26,arms_length
T00000566,P0002767,2025-09-15,1037879.02,8964.27,arms_length
T00000567,P0001563,2020-08-15,719261.33,7240.33,arms_length
T00000568,P0001563,2025-11-15,1015018.3,10217.51,arms_length
T00000569,P0000950,2022-10-15,207631.42,6673.08,arms_length
T00000570,P0000950,2023-03-15,182628.24,5869.5,arms_length
T00000571,P0000950,2024-02-15,185782.15,5970.86,arms_length
T00000572,P0002719,2021-10-15,873627.7,9048.09,arms_length
T00000573,P0002719,2022-04-15,908485.65,9409.11,arms_length
T00000574,P0001264,2019-01-15,352789.15,8139.71,arms_length
T00000575,P0001264,2020-11-15,285010.58,6575.89,arms_length
T00000576,P0001264,2025-05-15,367739.95,8484.66,arms_length
T00000577,P0000440,2019-03-15,467004.81,6141.75,arms_length
T00000578,P0000440,2024-10-15,624607.51,8214.44,arms_length
T00000579,P0001826,2020-03-15,1832234.05,7258.34,arms_length
T00000580,P0001296,2020-01-15,3121807.73,7227.04,arms_length
T00000581,P0002809,2022-03-15,698718.23,8149.32,arms_length
T00000582,P0000622,2019-10-15,1991425.12,7124.66,arms_length
T00000583,P0000622,2020-08-15,2222831.57,7952.56,arms_length
T00000584,P0000622,2021-09-15,1854525.84,6634.88,arms_length
T00000585,P0001919,2019-03-15,1298969.59,5034.33,arms_length
T00000586,P0001919,2023-09-15,1186751.21,4599.41,arms_length
T00000587,P0002361,2019-10-15,864745.64,6324.65,arms_length
T00000588,P0002361,2022-02-15,1063549.72,7778.68,arms_length
T00000589,P0002361,2024-03-15,978995.91,7160.27,arms_length
T00000590,P0002846,2025-01-15,784020.5,9051.48,arms_length
T00000591,P0002135,2022-06-15,2853390.41,6493.13,arms_length
T00000592,P0002135,2023-08-15,3346439.83,7615.11,arms_length
T00000593,P0001730,2021-08-15,206386.26,7146.06,arms_length
T00000594,P0001730,2023-05-15,228705.51,7918.86,arms_length
T00000595,P0000176,2021-01-15,301057.01,6660.15,arms_length
T00000596,P0000583,2020-09-15,890564.69,7793.92,arms_length
T00000597,P0000332,2019-04-15,1476143.56,5501.05,arms_length
T00000598,P0000332,2025-07-15,2755293.56,10267.98,arms_length
T00000599,P0002229,2023-11-15,2338374.82,8656.31,arms_length
T00000600,P0002229,2024-03-15,1935672.92,7165.57,arms_length
T00000601,P0002155,2019-10-15,469871.03,5647.45,arms_length
T00000602,P0002155,2020-11-15,475391.85,5713.81,arms_length
T00000603,P0002155,2024-04-15,607046.09,7296.18,arms_length
T00000604,P0001658,2020-05-15,1142568.04,9438.81,arms_length
T00000605,P0001658,2021-03-15,1071627.82,8852.77,arms_length
T00000606,P0001658,2024-06-15,960765.01,7936.92,arms_length
T00000607,P0001107,2020-08-15,1767477.3,6069.76,arms_length
T00000608,P0001107,2021-10-15,1630058.79,5597.84,arms_length
T00000609,P0001107,2025-10-15,2525107.19,8671.56,arms_length
T00000610,P0002379,2020-10-15,2725008.38,5521.47,arms_length
T00000611,P0001733,2023-01-15,381568.25,6862.52,arms_length
T00000612,P0000858,2022-07-15,1027325.62,6298.99,arms_length
T00000613,P0003112,2020-02-15,723350.22,6406.36,arms_length
T00000614,P0002230,2022-05-15,872396.6,7308.53,arms_length
T00000615,P0002230,2024-12-15,1052147.27,8814.4,arms_length
T00000616,P0002821,2019-05-15,211564.79,6998.4,arms_length
T00000617,P0002821,2023-02-15,318856.51,10547.53,arms_length
T00000618,P0002821,2024-06-15,231137.33,7645.84,arms_length
T00000619,P0001958,2024-02-15,319736.16,7535.69,arms_length
T00000620,P0003047,2022-02-15,655699.23,7771.12,arms_length
T00000621,P0003047,2023-08-15,486756.06,5768.87,arms_length
T00000622,P0002654,2019-09-15,1258105.79,5975.36,arms_length
T00000623,P0002654,2021-01-15,1560030.05,7409.34,arms_length
T00000624,P0002654,2024-04-15,1875725.36,8908.73,arms_length
T00000625,P0002858,2022-02-15,552133.34,8747.14,arms_length
T00000626,P0002858,2025-07-15,392729.65,6221.79,arms_length
T00000627,P0001672,2021-04-15,1633027.04,7841.3,arms_length
T00000628,P0001672,2023-04-15,1582621.94,7599.27,arms_length
T00000629,P0001821,2019-11-15,350270.54,7114.63,arms_length
T00000630,P0001821,2023-05-15,308219.93,6260.51,arms_length
T00000631,P0001821,2024-03-15,480835.72,9766.65,arms_length
T00000632,P0002556,2020-02-15,600084.5,6269.02,arms_length
T00000633,P0002556,2021-09-15,566764.0,5920.93,arms_length
T00000634,P0002556,2025-11-15,794729.42,8302.46,arms_length
T00000635,P0000799,2019-12-15,585718.22,9337.76,arms_length
T00000636,P0000799,2020-05-15,301835.39,4811.99,arms_length
T00000637,P0000799,2021-09-15,590605.54,9415.68,arms_length
T00000638,P0000680,2021-11-15,491604.08,5883.97,arms_length
T00000639,P0000680,2025-06-15,699948.85,8377.63,arms_length
T00000640,P0002582,2019-03-15,718261.42,7922.11,arms_length
T00000641,P0002072,2019-09-15,1712637.28,7589.4,arms_length
T00000642,P0002072,2020-01-15,1261647.87,5590.88,arms_length
T00000643,P0002013,2023-08-15,1468692.06,7905.26,arms_length
T00000644,P0000267,2020-04-15,1657971.96,7853.42,arms_length
T00000645,P0002575,2020-12-15,1175444.36,7864.74,arms_length
T00000646,P0000197,2020-06-15,630232.4,6347.99,arms_length
T00000647,P0000197,2021-08-15,555528.83,5595.54,arms_length
T00000648,P0000197,2025-01-15,873211.49,8795.39,arms_length
T00000649,P0002399,2019-04-15,1192041.81,6177.08,arms_length
T00000650,P0002399,2020-08-15,1329152.08,6887.58,arms_length
T00000651,P0000089,2019-02-15,327040.94,5824.69,arms_length
T00000652,P0000089,2020-06-15,489293.56,8714.46,arms_length
T00000653,P0002510,2021-09-15,740385.34,5867.84,arms_length
T00000654,P0002510,2022-04-15,765918.58,6070.2,arms_length
T00000655,P0002510,2025-03-15,1332733.74,10562.44,arms_length
T00000656,P0003083,2021-11-15,828340.33,5613.56,arms_length
T00000657,P0003083,2023-01-15,1278659.02,8665.31,arms_length
T00000658,P0001196,2025-05-15,742663.69,6264.84,arms_length
T00000659,P0001787,2022-03-15,1673751.89,6967.87,arms_length
T00000660,P0000953,2021-10-15,503966.45,7160.53,arms_length
T00000661,P0000953,2024-09-15,565409.95,8033.54,arms_length
T00000662,P0000760,2019-02-15,611739.8,5026.32,arms_length
T00000663,P0000760,2024-02-15,958950.9,7879.16,arms_length
T00000664,P0000464,2019-03-15,3064568.14,9366.55,arms_length
T00000665,P0000464,2021-11-15,2726777.26,8334.12,arms_length
T00000666,P0000464,2023-04-15,2171619.26,6637.34,arms_length
T00000667,P0000830,2020-02-15,1536407.75,9425.27,arms_length
T00000668,P0000830,2023-06-15,1155586.91,7089.08,arms_length
T00000669,P0000444,2020-09-15,2223757.18,6401.05,arms_length
T00000670,P0001819,2020-02-15,942112.5,7127.53,arms_length
T00000671,P0001819,2023-04-15,761734.75,5762.89,arms_length
T00000672,P0000026,2019-01-15,789834.5,5785.54,arms_length
T00000673,P0000026,2023-03-15,621865.34,4555.16,arms_length
T00000674,P0000026,2025-06-15,1251717.73,9168.83,arms_length
T00000675,P0000756,2024-05-15,3798928.38,7584.61,arms_length
T00000676,P0001273,2020-12-15,671836.89,7022.24,arms_length
T00000677,P0001273,2024-03-15,803934.72,8402.97,arms_length
T00000678,P0002094,2020-12-15,2126219.42,6286.51,arms_length
T00000679,P0002094,2022-12-15,2022662.73,5980.33,arms_length
T00000680,P0002094,2024-06-15,2103601.87,6219.64,arms_length
T00000681,P0002285,2025-03-15,1876746.09,6699.42,arms_length
T00000682,P0001455,2019-04-15,484122.14,6480.58,arms_length
T00000683,P0001455,2023-05-15,470601.41,6299.59,arms_length
T00000684,P0001038,2020-03-15,1830489.35,6068.77,arms_length
T00000685,P0002237,2021-10-15,2043915.21,5884.97,arms_length
T00000686,P0002237,2024-11-15,2577960.57,7422.63,arms_length
T00000687,P0002457,2020-12-15,301522.19,7073.03,arms_length
T00000688,P0002457,2021-11-15,223973.93,5253.92,arms_length
T00000689,P0002457,2024-08-15,438648.5,10289.71,arms_length
T00000690,P0000486,2020-08-15,676761.64,4875.09,arms_length
T00000691,P0000486,2024-02-15,1097571.35,7906.41,arms_length
T00000692,P0002305,2019-05-15,218986.19,5881.36,arms_length
T00000693,P0002305,2022-09-15,279606.42,7509.46,arms_length
T00000694,P0002031,2024-10-15,762607.17,5771.85,arms_length
T00000695,P0003043,2020-03-15,805290.4,6089.24,arms_length
T00000696,P0003043,2023-05-15,766426.85,5795.37,arms_length
T00000697,P0003043,2024-12-15,784505.51,5932.07,arms_length
T00000698,P0000068,2019-12-15,1278654.0,6200.76,arms_length
T00000699,P0000068,2023-01-15,1534432.22,7441.15,arms_length
T00000700,P0002879,2024-06-15,2358334.05,8125.78,arms_length
T00000701,P0002879,2025-09-15,2359777.65,8130.75,arms_length
T00000702,P0000569,2022-08-15,354262.25,7971.0,arms_length
T00000703,P0000569,2023-01-15,275993.45,6209.93,arms_length
T00000704,P0000730,2019-02-15,1467839.32,6980.85,arms_length
T00000705,P0000730,2020-03-15,1497052.18,7119.79,arms_length
T00000706,P0000730,2022-08-15,1500732.58,7137.29,arms_length
T00000707,P0000032,2023-09-15,552541.26,9899.69,arms_length
T00000708,P0000719,2020-05-15,360078.85,7019.46,arms_length
T00000709,P0000719,2021-01-15,287818.29,5610.8,arms_length
T00000710,P0001424,2025-08-15,2112431.83,8527.04,arms_length
T00000711,P0002321,2020-10-15,551211.92,7234.69,arms_length
T00000712,P0002321,2021-09-15,646786.38,8489.12,arms_length
T00000713,P0002321,2024-01-15,961791.57,12623.58,arms_length
T00000714,P0000979,2021-09-15,677192.65,8041.29,arms_length
T00000715,P0000979,2022-03-15,705403.05,8376.27,arms_length
T00000716,P0000979,2024-03-15,972058.33,11542.65,arms_length
T00000717,P0003048,2020-08-15,1212797.17,5868.04,arms_length
T00000718,P0001109,2019-08-15,431743.78,6413.61,arms_length
T00000719,P0000059,2020-11-15,308250.27,5681.02,arms_length
T00000720,P0000059,2023-03-15,336379.02,6199.43,arms_length
T00000721,P0002966,2019-05-15,667733.49,8629.39,arms_length
T00000722,P0002966,2022-01-15,451061.27,5829.25,arms_length
T00000723,P0002966,2025-08-15,614147.53,7936.87,arms_length
T00000724,P0000344,2021-02-15,716637.24,7117.02,arms_length
T00000725,P0001808,2021-04-15,1727942.09,9216.48,arms_length
T00000726,P0001808,2022-09-15,1274125.69,6795.92,arms_length
T00000727,P0001030,2022-06-15,497347.44,5286.24,arms_length
T00000728,P0001030,2024-08-15,809639.95,8605.56,arms_length
T00000729,P0000167,2023-06-15,1160203.89,8316.33,arms_length
T00000730,P0000167,2024-11-15,907140.29,6502.38,arms_length
T00000731,P0000167,2025-10-15,1056021.56,7569.56,arms_length
T00000732,P0000125,2022-05-15,952297.71,8138.36,arms_length
T00000733,P0002526,2023-05-15,1753683.29,7232.49,arms_length
T00000734,P0002634,2020-07-15,1750947.54,8010.56,arms_length
T00000735,P0002634,2021-11-15,1788407.13,8181.93,arms_length
T00000736,P0002634,2022-11-15,1504846.55,6884.65,arms_length
T00000737,P0000472,2019-05-15,329009.23,5799.61,arms_length
T00000738,P0000472,2025-03-15,503050.02,8867.51,arms_length
T00000739,P0000904,2019-04-15,251323.27,6293.2,arms_length
T00000740,P0000904,2023-06-15,269914.82,6758.74,arms_length
T00000741,P0000904,2024-07-15,365280.26,9146.72,arms_length
T00000742,P0000600,2020-07-15,771754.49,5903.88,arms_length
T00000743,P0000600,2023-07-15,962974.94,7366.7,arms_length
T00000744,P0000600,2024-05-15,1175603.71,8993.3,arms_length
T00000745,P0001511,2022-02-15,2275581.4,7786.62,arms_length
T00000746,P0000599,2022-11-15,2283056.27,8790.81,arms_length
