parcel_id,infra_type,nearest_infra_id,distance_km
P0000106,substation,I00005,6.325083299901695
P0000106,fiber_node,I00006,18.352164672315848
P0000106,water_source,I00008,8.030879423601046
P0000106,highway_interchange,I00009,20.392583254850166
P0000106,data_center,I00011,3.308807184921396
P0000107,transmission_line,I00001,12.592251652280959
P0000107,substation,I00004,22.312774332602004
P0000107,fiber_node,I00007,20.767109200311964
P0000107,water_source,I00008,34.17737342522746
P0000107,highway_interchange,I00009,15.81301657525505
P0000107,data_center,I00011,28.29121111234641
P0000108,transmission_line,I00002,12.693089816589312
P0000108,substation,I00004,8.717842267719167
P0000108,fiber_node,I00007,7.281701405764662
P0000108,water_source,I00008,28.91567830737611
P0000108,highway_interchange,I00009,7.669975543160191
P0000108,data_center,I00012,14.330932416059706
P0000109,transmission_line,I00001,18.78995522665853
P0000109,substation,I00005,12.133247483293129
P0000109,fiber_node,I00006,23.907740956094642
P0000109,water_source,I00008,14.367808025679444
P0000109,highway_interchange,I00009,23.438162795598526
P0000109,data_center,I00011,9.794396681399
P0000110,transmission_line,I00001,9.692507127809755
P0000110,substation,I00004,16.244989044779942
P0000110,fiber_node,I00007,14.607327175002451
P0000110,water_source,I00008,31.23243768305256
P0000110,highway_interchange,I00009,10.132525575076185
P0000110,data_center,I00012,23.064132167483088
P0000111,transmission_line,I00002,8.85640926488691
P0000111,substation,I00005,6.747858651491178
P0000111,fiber_node,I00007,13.708382468765238
P0000111,water_source,I00008,8.692486488355769
P0000111,highway_interchange,I00010,12.05324533200751
P0000111,data_center,I00011,8.939525903543037
P0000112,transmission_line,I00002,6.778275992038844
P0000112,substation,I00005,4.9143356978829225
P0000112,fiber_node,I00007,12.21064559622729
P0000112,water_source,I00008,9.584444843747562
P0000112,highway_interchange,I00010,13.44697645348982
P0000112,data_center,I00011,7.835662220256259
P0000113,transmission_line,I00003,12.653187262075267
P0000113,substation,I00005,17.45488025651901
P0000113,fiber_node,I00006,5.071175499506222
P0000113,water_source,I00008,11.079576637785127
P0000113,highway_interchange,I00010,18.08567234459449
P0000113,data_center,I00011,17.013453348460434
P0000114,transmission_line,I00001,8.726878283444265
P0000114,substation,I00005,7.67422030339142
P0000114,fiber_node,I00007,15.983756945542689
P0000114,water_source,I00008,14.983786196294318
P0000114,highway_interchange,I00009,13.163780430367277
P0000114,data_center,I00011,8.77428665112027
P0000115,transmission_line,I00002,16.836197446065274
P0000115,substation,I00005,7.5545754710029716
P0000115,fiber_node,I00006,18.83487679503693
P0000115,water_source,I00008,8.815289963147826
P0000115,highway_interchange,I00009,21.35670491289156
P0000115,data_center,I00011,4.5534409544828405
P0000116,transmission_line,I00001,6.562925423583704
P0000116,substation,I00004,14.960349723552529
P0000116,fiber_node,I00007,13.436272959189813
P0000116,water_source,I00008,28.314223630037443
P0000116,highway_interchange,I00009,8.450292570314867
P0000116,data_center,I00012,21.767055738613074
P0000117,transmission_line,I00002,5.391167777597161
P0000117,substation,I00004,4.736640440452473
P0000117,fiber_node,I00007,3.48272352028216
P0000117,water_source,I00008,21.50868017699072
P0000117,highway_interchange,I00009,1.8944896932333828
P0000117,data_center,I00012,11.448602234540603
P0000118,transmission_line,I00002,2.1732427019766747
P0000118,substation,I00004,6.963473644736948
P0000118,fiber_node,I00007,7.766913632805371
P0000118,water_source,I00008,14.120511541539319
P0000118,highway_interchange,I00009,8.95884845199064
P0000118,data_center,I00012,9.325030653795066
P0000119,transmission_line,I00003,5.3188732949391415
P0000119,substation,I00004,19.34652685293472
P0000119,fiber_node,I00007,20.96924630357012
P0000119,water_source,I00008,22.614928573320082
P0000119,highway_interchange,I00010,7.6838170788107085
P0000119,data_center,I00012,12.514137875861149
P0000120,transmission_line,I00001,8.10122920708257
P0000120,substation,I00005,14.00174147567559
P0000120,fiber_node,I00007,18.74152521047418
P0000120,water_source,I00008,21.15289197867787
P0000120,highway_interchange,I00009,14.484198672266936
P0000120,data_center,I00011,14.867824308598117
P0000121,transmission_line,I00002,7.432141859661626
P0000121,substation,I00005,5.640191328565703
P0000121,fiber_node,I00007,12.669155783282976
P0000121,water_source,I00008,13.609001627106553
P0000121,highway_interchange,I00009,10.75144725432362
P0000121,data_center,I00011,8.105825918362322
P0000122,transmission_line,I00002,6.9652871602865725
P0000122,substation,I00005,4.0268771323204735
P0000122,fiber_node,I00007,12.575711614812546
P0000122,water_source,I00008,9.28316943818017
P0000122,highway_interchange,I00009,13.469661505414226
P0000122,data_center,I00011,7.038052124718069
P0000123,transmission_line,I00002,7.4959022304872285
P0000123,substation,I00004,4.046668627208178
P0000123,fiber_node,I00007,2.3784780630602693
P0000123,water_source,I00008,23.71115265840239
P0000123,highway_interchange,I00009,4.060887650023898
P0000123,data_center,I00012,10.663203814133063
P0000124,transmission_line,I00003,15.118299171415503
P0000124,substation,I00005,15.707096234551875
P0000124,fiber_node,I00006,3.151478826451787
P0000124,water_source,I00008,8.447982278544437
P0000124,highway_interchange,I00010,19.94944226512414
P0000124,data_center,I00011,14.683276657370444
P0000125,transmission_line,I00002,5.480915009127278
P0000125,substation,I00004,4.388602702585111
P0000125,fiber_node,I00007,6.041205792142277
P0000125,water_source,I00008,17.53387896278732
P0000125,highway_interchange,I00010,8.174350642731794
P0000125,data_center,I00012,3.803438965283571
P0000126,transmission_line,I00002,7.743639012141548
P0000126,substation,I00005,4.107758565925248
P0000126,fiber_node,I00007,13.303728257172843
P0000126,water_source,I00008,12.075379625668463
P0000126,highway_interchange,I00009,11.88700313488653
P0000126,data_center,I00011,6.6584006070055874
P0000127,transmission_line,I00003,5.906706754796682
P0000127,substation,I00004,11.244099954310501
P0000127,fiber_node,I00007,12.900486458123229
P0000127,water_source,I00008,18.689693755101803
P0000127,highway_interchange,I00010,1.1827673256981852
P0000127,data_center,I00012,4.509500976549538
P0000128,transmission_line,I00001,12.396606680431429
P0000128,substation,I00004,10.308214190638514
P0000128,fiber_node,I00007,8.702208616801975
P0000128,water_source,I00008,29.677273507573688
P0000128,highway_interchange,I00009,7.4217261521397235
P0000128,data_center,I00012,16.437055644488442
P0000129,transmission_line,I00001,4.301151908059057
P0000129,substation,I00004,9.155056047730257
P0000129,fiber_node,I00007,8.579337680909806
P0000129,water_source,I00008,18.420980802923506
P0000129,highway_interchange,I00009,5.364932452727797
P0000129,data_center,I00011,13.474410907594638
P0000130,transmission_line,I00003,7.63429704305969
P0000130,substation,I00004,9.069806588250923
P0000130,fiber_node,I00007,10.754403057688501
P0000130,water_source,I00008,16.52659695220339
P0000130,highway_interchange,I00010,4.219517128594563
P0000130,data_center,I00012,3.4555112959340795
P0000131,transmission_line,I00002,6.672891353477618
P0000131,substation,I00004,5.521948386381648
P0000131,fiber_node,I00007,4.0271941643626015
P0000131,water_source,I00008,22.747878857514625
P0000131,highway_interchange,I00009,1.2545370591726528
P0000131,data_center,I00012,12.342367445202425
P0000132,transmission_line,I00001,6.7617203746301655
P0000132,substation,I00005,8.631818028787256
P0000132,fiber_node,I00007,14.547207788026942
P0000132,water_source,I00008,16.319560211862658
P0000132,highway_interchange,I00009,11.38534011101928
P0000132,data_center,I00011,10.264714090216836
P0000133,transmission_line,I00003,4.369931828881089
P0000133,substation,I00005,14.220869387827126
P0000133,fiber_node,I00006,15.142604350819168
P0000133,water_source,I00008,13.120433018155785
P0000133,highway_interchange,I00010,7.691893940015888
P0000133,data_center,I00012,9.858937993698335
P0000134,transmission_line,I00002,2.9035218106517653
P0000134,substation,I00004,6.377556321712551
P0000134,fiber_node,I00007,7.4893638090761225
P0000134,water_source,I00008,14.351206191721156
P0000134,highway_interchange,I00009,9.632235123066899
P0000134,data_center,I00012,7.751792036051856
P0000135,transmission_line,I00002,13.353036043623595
P0000135,substation,I00005,4.1320828310252775
P0000135,fiber_node,I00006,18.795654766244535
P0000135,water_source,I00008,8.079560496903731
P0000135,highway_interchange,I00009,18.111364911671657
P0000135,data_center,I00011,1.9407318648493612
P0000136,transmission_line,I00003,17.6219757082754
P0000136,substation,I00004,13.4354626174296
P0000136,fiber_node,I00007,14.039131828649433
P0000136,water_source,I00008,30.438169935609245
P0000136,highway_interchange,I00010,11.77558298032289
P0000136,data_center,I00012,11.012279403434803
P0000137,transmission_line,I00002,15.048759907928691
P0000137,substation,I00004,11.075092259822009
P0000137,fiber_node,I00007,9.662975616233119
P0000137,water_source,I00008,31.283671625835577
P0000137,highway_interchange,I00009,9.682192057055278
P0000137,data_center,I00012,16.4415075251303
P0000138,transmission_line,I00003,16.903164839733627
P0000138,substation,I00004,18.826348037838855
P0000138,fiber_node,I00007,19.769014970483507
P0000138,water_source,I00008,32.49335744763418
P0000138,highway_interchange,I00010,12.645478588312391
P0000138,data_center,I00012,14.336164825164659
P0000139,transmission_line,I00001,25.53968332167812
P0000139,substation,I00005,18.254339405647038
P0000139,fiber_node,I00006,25.64618262480798
P0000139,water_source,I00008,18.132678232941178
P0000139,highway_interchange,I00009,30.32748131179117
P0000139,data_center,I00011,15.357323845394522
P0000140,transmission_line,I00001,16.559145046021573
P0000140,substation,I00005,8.649379541967662
P0000140,fiber_node,I00006,21.871651911979672
P0000140,water_source,I00008,11.698026535556876
P0000140,highway_interchange,I00009,20.61530931943843
P0000140,data_center,I00011,6.474189962203924
P0000141,transmission_line,I00001,8.474924716960325
P0000141,substation,I00005,12.98995161458431
P0000141,fiber_node,I00007,18.69226446566215
P0000141,water_source,I00008,20.021599653265163
P0000141,highway_interchange,I00009,14.660947485395143
P0000141,data_center,I00011,13.730006415950324
P0000142,transmission_line,I00003,1.6093585205182337
P0000142,substation,I00004,17.03658760396159
P0000142,fiber_node,I00006,16.048078130468305
P0000142,water_source,I00008,15.893228611878287
P0000142,highway_interchange,I00010,7.372906317623848
P0000142,data_center,I00012,10.952735556249916
P0000143,transmission_line,I00001,5.465418640270655
P0000143,substation,I00005,8.833239549717327
P0000143,fiber_node,I00007,12.812078642132745
P0000143,water_source,I00008,16.749890353874584
P0000143,highway_interchange,I00009,9.625893655120603
P0000143,data_center,I00011,10.962045727821295
P0000144,transmission_line,I00002,3.173065352447274
P0000144,substation,I00004,5.663592483273332
P0000144,fiber_node,I00007,5.198651069121347
P0000144,water_source,I00008,18.754800666450247
P0000144,highway_interchange,I00009,3.8670509947349037
P0000144,data_center,I00012,11.426943964282108
P0000145,transmission_line,I00001,12.531393631697803
P0000145,substation,I00005,11.796104519919428
P0000145,fiber_node,I00007,21.42956557006806
P0000145,water_source,I00008,17.48877831239935
P0000145,highway_interchange,I00009,18.10573717911775
P0000145,data_center,I00011,11.363267264559013
P0000146,transmission_line,I00001,11.444586787635778
P0000146,substation,I00005,21.4873919980913
P0000146,fiber_node,I00007,22.675607012410335
P0000146,water_source,I00008,28.79059035530782
P0000146,highway_interchange,I00009,17.636337182378984
P0000146,data_center,I00011,22.50983486146548
P0000147,transmission_line,I00002,5.524789889911956
P0000147,substation,I00004,8.038049740730735
P0000147,fiber_node,I00007,9.425156399232483
P0000147,water_source,I00008,13.093168820216968
P0000147,highway_interchange,I00010,9.62068198218592
P0000147,data_center,I00012,7.000163786755851
P0000148,transmission_line,I00003,15.10056228704165
P0000148,substation,I00004,14.537032073606676
P0000148,fiber_node,I00007,15.472653373612989
P0000148,water_source,I00008,29.32045317717219
P0000148,highway_interchange,I00010,9.78222382521119
P0000148,data_center,I00012,10.442956461490573
P0000149,transmission_line,I00001,10.866204423561385
P0000149,substation,I00005,13.931417694475906
P0000149,fiber_node,I00007,21.002876970635327
P0000149,water_source,I00008,20.36616103914279
P0000149,highway_interchange,I00009,17.05221565226922
P0000149,data_center,I00011,14.110144553560101
P0000150,transmission_line,I00002,9.118892956295799
P0000150,substation,I00005,0.9227199410178779
P0000150,fiber_node,I00007,14.953017827984999
P0000150,water_source,I00008,8.89429535436335
P0000150,highway_interchange,I00009,14.422352890465453
P0000150,data_center,I00011,3.9431624209234672
P0000151,transmission_line,I00002,2.1185548120652187
P0000151,substation,I00004,3.8946117210979088
P0000151,fiber_node,I00007,3.9478919753597883
P0000151,water_source,I00008,18.36622222002056
P0000151,highway_interchange,I00009,5.0220555183324915
P0000151,data_center,I00012,9.329480694658
P0000152,transmission_line,I00001,14.618026187865569
P0000152,substation,I00005,10.471220007903158
P0000152,fiber_node,I00007,22.30670852878214
P0000152,water_source,I00008,15.060943986030166
P0000152,highway_interchange,I00009,19.57582840561388
P0000152,data_center,I00011,9.253828339275053
P0000153,transmission_line,I00001,15.722274548427563
P0000153,substation,I00005,23.616484814707444
P0000153,fiber_node,I00007,27.052812480567745
P0000153,water_source,I00008,30.24188700815705
P0000153,highway_interchange,I00009,22.142425919520367
P0000153,data_center,I00011,23.986649254206768
P0000154,transmission_line,I00002,10.983086092595016
P0000154,substation,I00004,6.8552361945173645
P0000154,fiber_node,I00007,8.098584733397058
P0000154,water_source,I00008,22.858187976222304
P0000154,highway_interchange,I00010,6.685699800969479
P0000154,data_center,I00012,3.4801710049952828
P0000155,transmission_line,I00003,7.898536074501265
